ID,username,mail,street,language,PLZ
3504,Engwilen_admin,mail_engwilen@thurgau.ch,Werdstrasse 89,FR,8564
3505,Wäldi_admin,mail_wäldi@thurgau.ch,Winkelriedstrasse 36,IT,8564
3506,Sonterswil_admin,mail_sonterswil@thurgau.ch,Rue de la Croix-Rouge 5,IT,8564
3507,Wagerswil_admin,mail_wagerswil@thurgau.ch,Rue de la Croix-Rouge 33,FR,8564
3508,Hattenhausen_admin,mail_hattenhausen@thurgau.ch,Rue de l'hôpital 94,DE,8564
3509,Gunterswilen_admin,mail_gunterswilen@thurgau.ch,Piazza Riforma 41,FR,8564
3510,Hefenhausen_admin,mail_hefenhausen@thurgau.ch,Rue de l'hôpital 1,FR,8564
3511,Hugelshofen_admin,mail_hugelshofen@thurgau.ch,Zürcherstrasse 97,FR,8565
3512,Dotnacht_admin,mail_dotnacht@thurgau.ch,Via Trevano 54,DE,8566
3513,Neuwilen_admin,mail_neuwilen@thurgau.ch,Werdstrasse 80,IT,8566
3514,Ellighausen_admin,mail_ellighausen@thurgau.ch,Morgartenstrasse 42,IT,8566
3515,Lippoldswilen_admin,mail_lippoldswilen@thurgau.ch,Rue du Château 93,IT,8566
3516,Weinfelden_admin,mail_weinfelden@thurgau.ch,Dufourstrasse 50,IT,8570
3517,Andhausen_admin,mail_andhausen@thurgau.ch,Place de l'hôtel 89,FR,8572
3518,Graltshausen_admin,mail_graltshausen@thurgau.ch,Dufourstrasse 58,FR,8572
3519,Guntershausen_b. Berg_admin,mail_guntershausen_b. berg@thurgau.ch,Tellstrasse 78,IT,8572
3520,Berg_TG_admin,mail_berg_tg@thurgau.ch,Hirschengraben 3,FR,8572
3521,Alterswilen_admin,mail_alterswilen@thurgau.ch,Tellstrasse 52,IT,8573
3522,Altishausen_admin,mail_altishausen@thurgau.ch,Morgartenstrasse 49,FR,8573
3523,Siegershausen_admin,mail_siegershausen@thurgau.ch,Tellstrasse 57,DE,8573
3524,Illighausen_admin,mail_illighausen@thurgau.ch,Marktgasse 35,FR,8574
3525,Lengwil-Oberhofen_admin,mail_lengwil-oberhofen@thurgau.ch,Tellstrasse 75,DE,8574
3526,Istighofen_admin,mail_istighofen@thurgau.ch,Marktgasse 80,IT,8575
3527,Bürglen_TG_admin,mail_bürglen_tg@thurgau.ch,Dufourstrasse 66,IT,8575
3528,Mauren_TG_admin,mail_mauren_tg@thurgau.ch,Marktplatz 13,FR,8576
3529,Toos_admin,mail_toos@thurgau.ch,Bärenplatz 23,FR,8577
3530,Schönholzerswilen_admin,mail_schönholzerswilen@thurgau.ch,Marktplatz 25,FR,8577
3531,Sommeri_admin,mail_sommeri@thurgau.ch,Bahnhofstrasse 51,IT,8580
3532,Hagenwil_b. Amriswil_admin,mail_hagenwil_b. amriswil@thurgau.ch,Via Trevano 66,DE,8580
3533,Hefenhofen_admin,mail_hefenhofen@thurgau.ch,Winkelriedstrasse 62,DE,8580
3534,Amriswil_admin,mail_amriswil@thurgau.ch,Marktplatz 72,DE,8580
3535,Schocherswil_admin,mail_schocherswil@thurgau.ch,Rue du Château 32,IT,8581
3536,Dozwil_admin,mail_dozwil@thurgau.ch,Morgartenstrasse 90,FR,8582
3537,Götighofen_admin,mail_götighofen@thurgau.ch,Marktgasse 38,IT,8583
3538,Donzhausen_admin,mail_donzhausen@thurgau.ch,Dufourstrasse 42,IT,8583
3539,Sulgen_admin,mail_sulgen@thurgau.ch,Marktgasse 14,DE,8583
3540,Leimbach_TG_admin,mail_leimbach_tg@thurgau.ch,Usterstrasse 92,IT,8584
3541,Opfershofen_TG_admin,mail_opfershofen_tg@thurgau.ch,Bahnhofstrasse 66,FR,8584
3542,Happerswil_admin,mail_happerswil@thurgau.ch,Winkelriedstrasse 95,DE,8585
3543,Eggethof_admin,mail_eggethof@thurgau.ch,Hirschengraben 55,FR,8585
3544,Zuben_admin,mail_zuben@thurgau.ch,Winkelriedstrasse 88,IT,8585
3545,Schönenbaumgarten_admin,mail_schönenbaumgarten@thurgau.ch,Poststrasse 55,IT,8585
3546,Herrenhof_admin,mail_herrenhof@thurgau.ch,Morgartenstrasse 79,DE,8585
3547,Birwinken_admin,mail_birwinken@thurgau.ch,Industriestrasse 31,IT,8585
3548,Klarsreuti_admin,mail_klarsreuti@thurgau.ch,Via Trevano 43,DE,8585
3549,Mattwil_admin,mail_mattwil@thurgau.ch,Place de l'hôtel 24,FR,8585
3550,Langrickenbach_admin,mail_langrickenbach@thurgau.ch,Bärenplatz 26,FR,8585
3551,Andwil_TG_admin,mail_andwil_tg@thurgau.ch,Marktplatz 69,DE,8586
3552,Kümmertshausen_admin,mail_kümmertshausen@thurgau.ch,Rue du Château 47,IT,8586
3553,Riedt_b. Erlen_admin,mail_riedt_b. erlen@thurgau.ch,Werdstrasse 34,DE,8586
3554,Buchackern_admin,mail_buchackern@thurgau.ch,Poststrasse 80,DE,8586
3555,Engishofen_admin,mail_engishofen@thurgau.ch,Marktgasse 37,FR,8586
3556,Ennetaach_admin,mail_ennetaach@thurgau.ch,Industriestrasse 95,IT,8586
3557,Buch_b. Kümmertshausen_admin,mail_buch_b. kümmertshausen@thurgau.ch,Place de l'hôtel 49,DE,8586
3558,Erlen_admin,mail_erlen@thurgau.ch,Piazza Riforma 75,IT,8586
3559,Oberaach_admin,mail_oberaach@thurgau.ch,Zürcherstrasse 54,DE,8587
3560,Zihlschlacht_admin,mail_zihlschlacht@thurgau.ch,Winkelriedstrasse 54,FR,8588
3561,Sitterdorf_admin,mail_sitterdorf@thurgau.ch,Hirschengraben 83,DE,8589
3562,Romanshorn_admin,mail_romanshorn@thurgau.ch,Tellstrasse 40,FR,8590
3563,Uttwil_admin,mail_uttwil@thurgau.ch,Dufourstrasse 15,IT,8592
3564,Kesswil_admin,mail_kesswil@thurgau.ch,Dufourstrasse 56,DE,8593
3565,Güttingen_admin,mail_güttingen@thurgau.ch,Rue de la Croix-Rouge 16,FR,8594
3566,Altnau_admin,mail_altnau@thurgau.ch,Poststrasse 91,DE,8595
3567,Münsterlingen_admin,mail_münsterlingen@thurgau.ch,Zürcherstrasse 77,FR,8596
3568,Scherzingen_admin,mail_scherzingen@thurgau.ch,Poststrasse 82,DE,8596
3569,Landschlacht_admin,mail_landschlacht@thurgau.ch,Morgartenstrasse 54,FR,8597
3570,Bottighofen_admin,mail_bottighofen@thurgau.ch,Usterstrasse 36,IT,8598
3571,Salmsach_admin,mail_salmsach@thurgau.ch,Bahnhofstrasse 1,IT,8599
3572,Dübendorf_admin,mail_dübendorf@zürich.ch,Poststrasse 56,IT,8600
3573,Wangen_b. Dübendorf_admin,mail_wangen_b. dübendorf@zürich.ch,Bärenplatz 1,FR,8602
3574,Schwerzenbach_admin,mail_schwerzenbach@zürich.ch,Werdstrasse 1,IT,8603
3575,Volketswil_admin,mail_volketswil@zürich.ch,Bahnhofstrasse 71,DE,8604
3576,Gutenswil_admin,mail_gutenswil@zürich.ch,Rue de la Croix-Rouge 2,DE,8605
3577,Nänikon_admin,mail_nänikon@zürich.ch,Dufourstrasse 51,FR,8606
3578,Greifensee_admin,mail_greifensee@zürich.ch,Rue de l'hôpital 6,IT,8606
3579,Aathal-Seegräben_admin,mail_aathal-seegräben@zürich.ch,Piazza Riforma 17,DE,8607
3580,Bubikon_admin,mail_bubikon@zürich.ch,Morgartenstrasse 84,FR,8608
3581,Uster_admin,mail_uster@zürich.ch,Bahnhofstrasse 86,FR,8610
3582,Sulzbach_admin,mail_sulzbach@zürich.ch,Place de l'hôtel 47,DE,8614
3583,Bertschikon_(Gossau ZH)_admin,mail_bertschikon_(gossau zh)@zürich.ch,Rue de l'hôpital 18,DE,8614
3584,Wermatswil_admin,mail_wermatswil@zürich.ch,Industriestrasse 14,IT,8615
3585,Freudwil_admin,mail_freudwil@zürich.ch,Marktgasse 84,FR,8615
3586,Riedikon_admin,mail_riedikon@zürich.ch,Rue de la Croix-Rouge 92,DE,8616
3587,Mönchaltorf_admin,mail_mönchaltorf@zürich.ch,Poststrasse 39,IT,8617
3588,Oetwil_am See_admin,mail_oetwil_am see@zürich.ch,Dufourstrasse 29,DE,8618
3589,Wetzikon_ZH_admin,mail_wetzikon_zh@zürich.ch,Hirschengraben 46,DE,8620
3590,Grüt_(Gossau ZH)_admin,mail_grüt_(gossau zh)@zürich.ch,Tellstrasse 31,FR,8624
3591,Gossau_ZH_admin,mail_gossau_zh@zürich.ch,Rue du Château 9,FR,8625
3592,Ottikon_(Gossau ZH)_admin,mail_ottikon_(gossau zh)@zürich.ch,Winkelriedstrasse 25,IT,8626
3593,Grüningen_admin,mail_grüningen@zürich.ch,Rue de la Croix-Rouge 97,IT,8627
3594,Rüti_ZH_admin,mail_rüti_zh@zürich.ch,Morgartenstrasse 35,FR,8630
3595,Tann_admin,mail_tann@zürich.ch,Morgartenstrasse 25,FR,8632
3596,Wolfhausen_admin,mail_wolfhausen@zürich.ch,Rue de l'hôpital 54,IT,8633
3597,Hombrechtikon_admin,mail_hombrechtikon@zürich.ch,Dufourstrasse 60,DE,8634
3598,Dürnten_admin,mail_dürnten@zürich.ch,Werdstrasse 78,DE,8635
3599,Wald_ZH_admin,mail_wald_zh@zürich.ch,Morgartenstrasse 90,FR,8636
3600,Laupen_ZH_admin,mail_laupen_zh@zürich.ch,Werdstrasse 78,DE,8637
3601,Goldingen_admin,mail_goldingen@st. gallen.ch,Dufourstrasse 50,FR,8638
3602,Faltigberg_admin,mail_faltigberg@zürich.ch,Bahnhofstrasse 67,DE,8639
3603,Rapperswil_SG_admin,mail_rapperswil_sg@st. gallen.ch,Industriestrasse 52,DE,8640
3604,Hurden_admin,mail_hurden@schwyz.ch,Bahnhofstrasse 20,FR,8640
3605,Jona_admin,mail_jona@st. gallen.ch,Via Trevano 100,DE,8645
3606,Wagen_admin,mail_wagen@st. gallen.ch,Rue de la Croix-Rouge 35,FR,8646
3607,Küsnacht_ZH_admin,mail_küsnacht_zh@zürich.ch,Werdstrasse 7,FR,8700
3608,Zollikon_admin,mail_zollikon@zürich.ch,Morgartenstrasse 64,DE,8702
3609,Erlenbach_ZH_admin,mail_erlenbach_zh@zürich.ch,Via Trevano 19,DE,8703
3610,Herrliberg_admin,mail_herrliberg@zürich.ch,Werdstrasse 67,DE,8704
3611,Meilen_admin,mail_meilen@zürich.ch,Rue de la Croix-Rouge 5,FR,8706
3612,Uetikon_am See_admin,mail_uetikon_am see@zürich.ch,Bahnhofstrasse 53,FR,8707
3613,Männedorf_admin,mail_männedorf@zürich.ch,Werdstrasse 85,IT,8708
3614,Stäfa_admin,mail_stäfa@zürich.ch,Hirschengraben 37,FR,8712
3615,Uerikon_admin,mail_uerikon@zürich.ch,Werdstrasse 77,IT,8713
3616,Feldbach_admin,mail_feldbach@zürich.ch,Dufourstrasse 40,IT,8714
3617,Bollingen_admin,mail_bollingen@st. gallen.ch,Zürcherstrasse 38,DE,8715
3618,Schmerikon_admin,mail_schmerikon@st. gallen.ch,Industriestrasse 36,IT,8716
3619,Benken_SG_admin,mail_benken_sg@st. gallen.ch,Tellstrasse 37,DE,8717
3620,Schänis_admin,mail_schänis@st. gallen.ch,Zürcherstrasse 99,DE,8718
3621,Kaltbrunn_admin,mail_kaltbrunn@st. gallen.ch,Dufourstrasse 57,DE,8722
3622,Rufi_admin,mail_rufi@st. gallen.ch,Zürcherstrasse 3,IT,8723
3623,Gebertingen_admin,mail_gebertingen@st. gallen.ch,Rue du Château 68,DE,8725
3624,Ernetschwil_admin,mail_ernetschwil@st. gallen.ch,Werdstrasse 16,IT,8725
3625,Ricken_SG_admin,mail_ricken_sg@st. gallen.ch,Via Trevano 36,FR,8726
3626,Walde_SG_admin,mail_walde_sg@st. gallen.ch,Werdstrasse 78,DE,8727
3627,Uznach_admin,mail_uznach@st. gallen.ch,Usterstrasse 77,DE,8730
3628,Neuhaus_SG_admin,mail_neuhaus_sg@st. gallen.ch,Bärenplatz 46,IT,8732
3629,Eschenbach_SG_admin,mail_eschenbach_sg@st. gallen.ch,Dufourstrasse 62,IT,8733
3630,Ermenswil_admin,mail_ermenswil@st. gallen.ch,Marktplatz 60,IT,8734
3631,Rüeterswil_admin,mail_rüeterswil@st. gallen.ch,Winkelriedstrasse 5,FR,8735
3632,St._Gallenkappel_admin,mail_st._gallenkappel@st. gallen.ch,Via Trevano 94,FR,8735
3633,Gommiswald_admin,mail_gommiswald@st. gallen.ch,Dufourstrasse 50,IT,8737
3634,Uetliburg_SG_admin,mail_uetliburg_sg@st. gallen.ch,Hirschengraben 75,DE,8738
3635,Rieden_SG_admin,mail_rieden_sg@st. gallen.ch,Rue de l'hôpital 77,DE,8739
3636,Klöntal_admin,mail_klöntal@glarus.ch,Werdstrasse 58,IT,8750
3637,Glarus_admin,mail_glarus@glarus.ch,Usterstrasse 26,DE,8750
3638,Riedern_admin,mail_riedern@glarus.ch,Werdstrasse 15,DE,8750
3639,Urnerboden_admin,mail_urnerboden@uri.ch,Poststrasse 16,FR,8751
3640,Näfels_admin,mail_näfels@glarus.ch,Rue de l'hôpital 76,FR,8752
3641,Mollis_admin,mail_mollis@glarus.ch,Bärenplatz 60,IT,8753
3642,Netstal_admin,mail_netstal@glarus.ch,Via Trevano 51,DE,8754
3643,Ennenda_admin,mail_ennenda@glarus.ch,Hirschengraben 64,IT,8755
3644,Mitlödi_admin,mail_mitlödi@glarus.ch,Rue du Château 99,FR,8756
3645,Filzbach_admin,mail_filzbach@glarus.ch,Usterstrasse 40,DE,8757
3646,Obstalden_admin,mail_obstalden@glarus.ch,Rue du Château 2,IT,8758
3647,Schwändi_b. Schwanden_admin,mail_schwändi_b. schwanden@glarus.ch,Rue de l'hôpital 17,FR,8762
3648,Sool_admin,mail_sool@glarus.ch,Poststrasse 33,DE,8762
3649,Schwanden_GL_admin,mail_schwanden_gl@glarus.ch,Poststrasse 26,DE,8762
3650,Engi_admin,mail_engi@glarus.ch,Zürcherstrasse 99,FR,8765
3651,Matt_admin,mail_matt@glarus.ch,Bärenplatz 78,IT,8766
3652,Elm_admin,mail_elm@glarus.ch,Marktgasse 5,DE,8767
3653,Nidfurn_admin,mail_nidfurn@glarus.ch,Marktplatz 36,DE,8772
3654,Haslen_GL_admin,mail_haslen_gl@glarus.ch,Tellstrasse 96,IT,8773
3655,Leuggelbach_admin,mail_leuggelbach@glarus.ch,Industriestrasse 16,FR,8774
3656,Luchsingen_admin,mail_luchsingen@glarus.ch,Rue de la Croix-Rouge 9,IT,8775
3657,Hätzingen_admin,mail_hätzingen@glarus.ch,Poststrasse 86,FR,8775
3658,Diesbach_GL_admin,mail_diesbach_gl@glarus.ch,Rue de l'hôpital 70,IT,8777
3659,Betschwanden_admin,mail_betschwanden@glarus.ch,Winkelriedstrasse 94,FR,8777
3660,Rüti_GL_admin,mail_rüti_gl@glarus.ch,Usterstrasse 56,IT,8782
3661,Linthal_admin,mail_linthal@glarus.ch,Bahnhofstrasse 92,DE,8783
3662,Braunwald_admin,mail_braunwald@glarus.ch,Zürcherstrasse 46,FR,8784
3663,Thalwil_admin,mail_thalwil@zürich.ch,Hirschengraben 53,FR,8800
3664,Kilchberg_ZH_admin,mail_kilchberg_zh@zürich.ch,Hirschengraben 74,FR,8802
3665,Rüschlikon_admin,mail_rüschlikon@zürich.ch,Place de l'hôtel 99,IT,8803
3666,Au_ZH_admin,mail_au_zh@zürich.ch,Piazza Riforma 13,IT,8804
3667,Richterswil_admin,mail_richterswil@zürich.ch,Hirschengraben 89,IT,8805
3668,Bäch_SZ_admin,mail_bäch_sz@schwyz.ch,Morgartenstrasse 44,IT,8806
3669,Freienbach_admin,mail_freienbach@schwyz.ch,Rue de l'hôpital 78,FR,8807
3670,Pfäffikon_SZ_admin,mail_pfäffikon_sz@schwyz.ch,Piazza Riforma 72,IT,8808
3671,Horgen_admin,mail_horgen@zürich.ch,Hirschengraben 87,DE,8810
3672,Horgenberg_admin,mail_horgenberg@zürich.ch,Piazza Riforma 51,IT,8815
3673,Hirzel_admin,mail_hirzel@zürich.ch,Bahnhofstrasse 75,IT,8816
3674,Wädenswil_admin,mail_wädenswil@zürich.ch,Zürcherstrasse 95,FR,8820
3675,Schönenberg_ZH_admin,mail_schönenberg_zh@zürich.ch,Rue de la Croix-Rouge 25,IT,8824
3676,Hütten_admin,mail_hütten@zürich.ch,Rue de la Croix-Rouge 33,IT,8825
3677,Wilen_b. Wollerau_admin,mail_wilen_b. wollerau@schwyz.ch,Via Trevano 15,DE,8832
3678,Wollerau_admin,mail_wollerau@schwyz.ch,Bärenplatz 59,FR,8832
3679,Samstagern_admin,mail_samstagern@zürich.ch,Marktgasse 62,FR,8833
3680,Schindellegi_admin,mail_schindellegi@schwyz.ch,Rue du Château 29,DE,8834
3681,Feusisberg_admin,mail_feusisberg@schwyz.ch,Marktplatz 84,DE,8835
3682,Bennau_admin,mail_bennau@schwyz.ch,Rue du Château 28,DE,8836
3683,Trachslau_admin,mail_trachslau@schwyz.ch,Bärenplatz 18,DE,8840
3684,Einsiedeln_admin,mail_einsiedeln@schwyz.ch,Industriestrasse 34,FR,8840
3685,Gross_admin,mail_gross@schwyz.ch,Hirschengraben 7,FR,8841
3686,Unteriberg_admin,mail_unteriberg@schwyz.ch,Rue de l'hôpital 83,IT,8842
3687,Oberiberg_admin,mail_oberiberg@schwyz.ch,Morgartenstrasse 50,IT,8843
3688,Euthal_admin,mail_euthal@schwyz.ch,Winkelriedstrasse 13,IT,8844
3689,Studen_SZ_admin,mail_studen_sz@schwyz.ch,Usterstrasse 34,DE,8845
3690,Willerzell_admin,mail_willerzell@schwyz.ch,Usterstrasse 80,FR,8846
3691,Egg_SZ_admin,mail_egg_sz@schwyz.ch,Werdstrasse 44,DE,8847
3692,Alpthal_admin,mail_alpthal@schwyz.ch,Rue du Château 48,IT,8849
3693,Altendorf_admin,mail_altendorf@schwyz.ch,Rue du Château 24,DE,8852
3694,Lachen_SZ_admin,mail_lachen_sz@schwyz.ch,Rue de l'hôpital 16,DE,8853
3695,Siebnen_admin,mail_siebnen@schwyz.ch,Place de l'hôtel 12,IT,8854
3696,Galgenen_admin,mail_galgenen@schwyz.ch,Marktgasse 91,FR,8854
3697,Wangen_SZ_admin,mail_wangen_sz@schwyz.ch,Marktgasse 62,IT,8855
3698,Tuggen_admin,mail_tuggen@schwyz.ch,Winkelriedstrasse 53,FR,8856
3699,Vorderthal_admin,mail_vorderthal@schwyz.ch,Usterstrasse 16,FR,8857
3700,Innerthal_admin,mail_innerthal@schwyz.ch,Bärenplatz 14,IT,8858
3701,Schübelbach_admin,mail_schübelbach@schwyz.ch,Rue du Château 85,IT,8862
3702,Buttikon_SZ_admin,mail_buttikon_sz@schwyz.ch,Morgartenstrasse 86,FR,8863
3703,Reichenburg_admin,mail_reichenburg@schwyz.ch,Morgartenstrasse 22,DE,8864
3704,Bilten_admin,mail_bilten@glarus.ch,Winkelriedstrasse 17,DE,8865
3705,Ziegelbrücke_admin,mail_ziegelbrücke@glarus.ch,Hirschengraben 59,DE,8866
3706,Niederurnen_admin,mail_niederurnen@glarus.ch,Industriestrasse 41,DE,8867
3707,Oberurnen_admin,mail_oberurnen@glarus.ch,Rue de la Croix-Rouge 50,IT,8868
3708,Weesen_admin,mail_weesen@st. gallen.ch,Piazza Riforma 6,DE,8872
3709,Amden_admin,mail_amden@st. gallen.ch,Marktgasse 48,FR,8873
3710,Mühlehorn_admin,mail_mühlehorn@glarus.ch,Morgartenstrasse 76,FR,8874
3711,Murg_admin,mail_murg@st. gallen.ch,Morgartenstrasse 40,FR,8877
3712,Quinten_admin,mail_quinten@st. gallen.ch,Via Trevano 22,DE,8878
3713,Walenstadt_admin,mail_walenstadt@st. gallen.ch,Rue du Château 24,FR,8880
3714,Knoblisbühl_admin,mail_knoblisbühl@st. gallen.ch,Marktplatz 29,IT,8881
3715,Tscherlach_admin,mail_tscherlach@st. gallen.ch,Dufourstrasse 85,IT,8881
3716,Walenstadtberg_admin,mail_walenstadtberg@st. gallen.ch,Poststrasse 92,DE,8881
3717,Unterterzen_admin,mail_unterterzen@st. gallen.ch,Werdstrasse 63,FR,8882
3718,Quarten_admin,mail_quarten@st. gallen.ch,Morgartenstrasse 26,DE,8883
3719,Oberterzen_admin,mail_oberterzen@st. gallen.ch,Via Trevano 77,IT,8884
3720,Mols_admin,mail_mols@st. gallen.ch,Morgartenstrasse 46,FR,8885
3721,Mädris-Vermol_admin,mail_mädris-vermol@st. gallen.ch,Marktplatz 79,DE,8886
3722,Mels_admin,mail_mels@st. gallen.ch,Poststrasse 94,DE,8887
3723,Heiligkreuz_(Mels)_admin,mail_heiligkreuz_(mels)@st. gallen.ch,Via Trevano 17,FR,8888
3724,Plons_admin,mail_plons@st. gallen.ch,Place de l'hôtel 80,DE,8889
3725,Flums_admin,mail_flums@st. gallen.ch,Morgartenstrasse 30,IT,8890
3726,Berschis_admin,mail_berschis@st. gallen.ch,Industriestrasse 48,DE,8892
3727,Flums_Hochwiese_admin,mail_flums_hochwiese@st. gallen.ch,Hirschengraben 35,DE,8893
3728,Flumserberg_Saxli_admin,mail_flumserberg_saxli@st. gallen.ch,Zürcherstrasse 49,DE,8894
3729,Flumserberg_Portels_admin,mail_flumserberg_portels@st. gallen.ch,Piazza Riforma 53,FR,8895
3730,Flumserberg_Bergheim_admin,mail_flumserberg_bergheim@st. gallen.ch,Morgartenstrasse 52,IT,8896
3731,Flumserberg_Tannenheim_admin,mail_flumserberg_tannenheim@st. gallen.ch,Rue du Château 95,IT,8897
3732,Flumserberg_Tannenbodenalp_admin,mail_flumserberg_tannenbodenalp@st. gallen.ch,Bahnhofstrasse 33,IT,8898
3733,Urdorf_admin,mail_urdorf@zürich.ch,Winkelriedstrasse 33,IT,8902
3734,Birmensdorf_ZH_admin,mail_birmensdorf_zh@zürich.ch,Werdstrasse 28,FR,8903
3735,Aesch_ZH_admin,mail_aesch_zh@zürich.ch,Marktplatz 89,IT,8904
3736,Islisberg_admin,mail_islisberg@aargau.ch,Place de l'hôtel 33,DE,8905
3737,Arni_AG_admin,mail_arni_ag@aargau.ch,Piazza Riforma 86,DE,8905
3738,Bonstetten_admin,mail_bonstetten@zürich.ch,Morgartenstrasse 91,FR,8906
3739,Wettswil_admin,mail_wettswil@zürich.ch,Rue de la Croix-Rouge 19,DE,8907
3740,Hedingen_admin,mail_hedingen@zürich.ch,Marktgasse 73,IT,8908
3741,Zwillikon_admin,mail_zwillikon@zürich.ch,Via Trevano 55,FR,8909
3742,Affoltern_am Albis_admin,mail_affoltern_am albis@zürich.ch,Marktgasse 99,IT,8910
3743,Rifferswil_admin,mail_rifferswil@zürich.ch,Hirschengraben 10,FR,8911
3744,Obfelden_admin,mail_obfelden@zürich.ch,Usterstrasse 48,IT,8912
3745,Ottenbach_admin,mail_ottenbach@zürich.ch,Bärenplatz 52,FR,8913
3746,Aeugstertal_admin,mail_aeugstertal@zürich.ch,Bärenplatz 62,IT,8914
3747,Aeugst_am Albis_admin,mail_aeugst_am albis@zürich.ch,Zürcherstrasse 95,IT,8914
3748,Hausen_am Albis_admin,mail_hausen_am albis@zürich.ch,Marktgasse 50,FR,8915
3749,Jonen_admin,mail_jonen@aargau.ch,Rue de l'hôpital 34,IT,8916
3750,Oberlunkhofen_admin,mail_oberlunkhofen@aargau.ch,Via Trevano 97,IT,8917
3751,Unterlunkhofen_admin,mail_unterlunkhofen@aargau.ch,Zürcherstrasse 14,FR,8918
3752,Rottenschwil_admin,mail_rottenschwil@aargau.ch,Poststrasse 85,DE,8919
3753,Ebertswil_admin,mail_ebertswil@zürich.ch,Rue de l'hôpital 12,FR,8925
3754,Hauptikon_admin,mail_hauptikon@zürich.ch,Bärenplatz 37,FR,8926
3755,Uerzlikon_admin,mail_uerzlikon@zürich.ch,Rue de la Croix-Rouge 65,DE,8926
3756,Kappel_am Albis_admin,mail_kappel_am albis@zürich.ch,Bärenplatz 25,FR,8926
3757,Mettmenstetten_admin,mail_mettmenstetten@zürich.ch,Marktplatz 38,DE,8932
3758,Maschwanden_admin,mail_maschwanden@zürich.ch,Dufourstrasse 72,FR,8933
3759,Knonau_admin,mail_knonau@zürich.ch,Rue de l'hôpital 16,DE,8934
3760,Oberrieden_admin,mail_oberrieden@zürich.ch,Usterstrasse 26,DE,8942
3761,Fahrweid_admin,mail_fahrweid@zürich.ch,Rue du Château 48,DE,8951
3762,Schlieren_admin,mail_schlieren@zürich.ch,Tellstrasse 4,IT,8952
3763,Dietikon_admin,mail_dietikon@zürich.ch,Dufourstrasse 85,DE,8953
3764,Geroldswil_admin,mail_geroldswil@zürich.ch,Bahnhofstrasse 74,IT,8954
3765,Oetwil_an der Limmat_admin,mail_oetwil_an der limmat@zürich.ch,Bärenplatz 89,FR,8955
3766,Killwangen_admin,mail_killwangen@aargau.ch,Dufourstrasse 17,DE,8956
3767,Spreitenbach_admin,mail_spreitenbach@aargau.ch,Piazza Riforma 23,FR,8957
3768,Bergdietikon_admin,mail_bergdietikon@aargau.ch,Morgartenstrasse 15,DE,8962
3769,Rudolfstetten_admin,mail_rudolfstetten@aargau.ch,Marktgasse 95,IT,8964
3770,Berikon_admin,mail_berikon@aargau.ch,Bahnhofstrasse 31,DE,8965
3771,Oberwil-Lieli_admin,mail_oberwil-lieli@aargau.ch,Rue de la Croix-Rouge 81,DE,8966
3772,Widen_admin,mail_widen@aargau.ch,Industriestrasse 42,DE,8967
3773,St._Gallen_admin,mail_st._gallen@st. gallen.ch,Industriestrasse 27,IT,9000
3774,Abtwil_SG_admin,mail_abtwil_sg@st. gallen.ch,Industriestrasse 5,IT,9030
3775,Engelburg_admin,mail_engelburg@st. gallen.ch,Marktgasse 20,FR,9032
3776,Untereggen_admin,mail_untereggen@st. gallen.ch,Bärenplatz 15,FR,9033
3777,Eggersriet_admin,mail_eggersriet@st. gallen.ch,Rue du Château 35,DE,9034
3778,Grub_AR_admin,mail_grub_ar@appenzell ausserrhoden.ch,Tellstrasse 92,IT,9035
3779,Grub_SG_admin,mail_grub_sg@st. gallen.ch,Morgartenstrasse 56,IT,9036
3780,Speicherschwendi_admin,mail_speicherschwendi@appenzell ausserrhoden.ch,Tellstrasse 50,IT,9037
3781,Rehetobel_admin,mail_rehetobel@appenzell ausserrhoden.ch,Dufourstrasse 44,IT,9038
3782,Speicher_admin,mail_speicher@appenzell ausserrhoden.ch,Winkelriedstrasse 6,FR,9042
3783,Trogen_admin,mail_trogen@appenzell ausserrhoden.ch,Usterstrasse 98,DE,9043
3784,Wald_AR_admin,mail_wald_ar@appenzell ausserrhoden.ch,Dufourstrasse 5,IT,9044
3785,Appenzell_Eggerstanden_admin,mail_appenzell_eggerstanden@appenzell innerrhoden.ch,Marktplatz 17,IT,9050
3786,Appenzell_Enggenhütten_admin,mail_appenzell_enggenhütten@appenzell innerrhoden.ch,Hirschengraben 47,IT,9050
3787,Appenzell_Meistersrüte_admin,mail_appenzell_meistersrüte@appenzell innerrhoden.ch,Place de l'hôtel 52,DE,9050
3788,Appenzell_Steinegg_admin,mail_appenzell_steinegg@appenzell innerrhoden.ch,Marktgasse 44,FR,9050
3789,Appenzell_Schlatt_admin,mail_appenzell_schlatt@appenzell innerrhoden.ch,Bärenplatz 5,FR,9050
3790,Appenzell_admin,mail_appenzell@appenzell innerrhoden.ch,Hirschengraben 21,FR,9050
3791,Niederteufen_admin,mail_niederteufen@appenzell ausserrhoden.ch,Usterstrasse 30,DE,9052
3792,Teufen_AR_admin,mail_teufen_ar@appenzell ausserrhoden.ch,Bahnhofstrasse 61,IT,9053
3793,Haslen_AI_admin,mail_haslen_ai@appenzell innerrhoden.ch,Winkelriedstrasse 38,DE,9054
3794,Bühler_admin,mail_bühler@appenzell ausserrhoden.ch,Tellstrasse 81,IT,9055
