ID,username,mail,language,street,PLZ
3412,Rheinau_Zürich_admin,mail_rheinau@zürich.ch,IT,Usterstrasse 60,8462
3413,Benken_ZH_Zürich_admin,mail_benken_zh@zürich.ch,FR,Marktgasse 13,8463
3414,Ellikon_am Rhein_Zürich_admin,mail_ellikon_am rhein@zürich.ch,DE,Bahnhofstrasse 20,8464
3415,Rudolfingen_Zürich_admin,mail_rudolfingen@zürich.ch,FR,Winkelriedstrasse 54,8465
3416,Wildensbuch_Zürich_admin,mail_wildensbuch@zürich.ch,IT,Marktplatz 52,8465
3417,Trüllikon_Zürich_admin,mail_trüllikon@zürich.ch,FR,Zürcherstrasse 83,8466
3418,Truttikon_Zürich_admin,mail_truttikon@zürich.ch,FR,Winkelriedstrasse 50,8467
3419,Waltalingen_Zürich_admin,mail_waltalingen@zürich.ch,DE,Bahnhofstrasse 85,8468
3420,Guntalingen_Zürich_admin,mail_guntalingen@zürich.ch,IT,Marktplatz 54,8468
3421,Rutschwil_(Dägerlen)_Zürich_admin,mail_rutschwil_(dägerlen)@zürich.ch,FR,Usterstrasse 41,8471
3422,Dägerlen_Zürich_admin,mail_dägerlen@zürich.ch,IT,Zürcherstrasse 34,8471
3423,Oberwil_(Dägerlen)_Zürich_admin,mail_oberwil_(dägerlen)@zürich.ch,IT,Industriestrasse 69,8471
3424,Berg_(Dägerlen)_Zürich_admin,mail_berg_(dägerlen)@zürich.ch,DE,Morgartenstrasse 35,8471
3425,Bänk_(Dägerlen)_Zürich_admin,mail_bänk_(dägerlen)@zürich.ch,IT,Werdstrasse 23,8471
3426,Seuzach_Zürich_admin,mail_seuzach@zürich.ch,IT,Bahnhofstrasse 37,8472
3427,Dinhard_Zürich_admin,mail_dinhard@zürich.ch,FR,Industriestrasse 66,8474
3428,Ossingen_Zürich_admin,mail_ossingen@zürich.ch,FR,Hirschengraben 3,8475
3429,Unterstammheim_Zürich_admin,mail_unterstammheim@zürich.ch,DE,Morgartenstrasse 34,8476
3430,Oberstammheim_Zürich_admin,mail_oberstammheim@zürich.ch,FR,Rue du Château 22,8477
3431,Thalheim_an der Thur_Zürich_admin,mail_thalheim_an der thur@zürich.ch,FR,Place de l'hôtel 100,8478
3432,Altikon_Zürich_admin,mail_altikon@zürich.ch,DE,Marktplatz 65,8479
3433,Sennhof_(Winterthur)_Zürich_admin,mail_sennhof_(winterthur)@zürich.ch,IT,Bärenplatz 74,8482
3434,Kollbrunn_Zürich_admin,mail_kollbrunn@zürich.ch,DE,Place de l'hôtel 42,8483
3435,Neschwil_Zürich_admin,mail_neschwil@zürich.ch,DE,Marktgasse 52,8484
3436,Theilingen_Zürich_admin,mail_theilingen@zürich.ch,IT,Industriestrasse 98,8484
3437,Weisslingen_Zürich_admin,mail_weisslingen@zürich.ch,FR,Via Trevano 82,8484
3438,Rikon_im Tösstal_Zürich_admin,mail_rikon_im tösstal@zürich.ch,DE,Dufourstrasse 22,8486
3439,Rämismühle_Zürich_admin,mail_rämismühle@zürich.ch,FR,Piazza Riforma 83,8487
3440,Zell_ZH_Zürich_admin,mail_zell_zh@zürich.ch,FR,Rue du Château 94,8487
3441,Turbenthal_Zürich_admin,mail_turbenthal@zürich.ch,IT,Marktgasse 80,8488
3442,Wildberg_Zürich_admin,mail_wildberg@zürich.ch,IT,Rue de l'hôpital 71,8489
3443,Wila_Zürich_admin,mail_wila@zürich.ch,IT,Werdstrasse 78,8492
3444,Saland_Zürich_admin,mail_saland@zürich.ch,FR,Place de l'hôtel 9,8493
3445,Bauma_Zürich_admin,mail_bauma@zürich.ch,DE,Rue du Château 63,8494
3446,Schmidrüti_Zürich_admin,mail_schmidrüti@zürich.ch,IT,Winkelriedstrasse 46,8495
3447,Steg_im Tösstal_Zürich_admin,mail_steg_im tösstal@zürich.ch,IT,Bahnhofstrasse 78,8496
3448,Fischenthal_Zürich_admin,mail_fischenthal@zürich.ch,FR,Usterstrasse 16,8497
3449,Gibswil-Ried_Zürich_admin,mail_gibswil-ried@zürich.ch,DE,Poststrasse 100,8498
3450,Sternenberg_Zürich_admin,mail_sternenberg@zürich.ch,FR,Piazza Riforma 96,8499
3451,Frauenfeld_Thurgau_admin,mail_frauenfeld@thurgau.ch,FR,Marktgasse 84,8500
3452,Gerlikon_Thurgau_admin,mail_gerlikon@thurgau.ch,DE,Bahnhofstrasse 99,8500
3453,Dettighofen_Thurgau_admin,mail_dettighofen@thurgau.ch,DE,Winkelriedstrasse 28,8505
3454,Pfyn_Thurgau_admin,mail_pfyn@thurgau.ch,IT,Marktgasse 98,8505
3455,Lanzenneunforn_Thurgau_admin,mail_lanzenneunforn@thurgau.ch,IT,Rue de l'hôpital 75,8506
3456,Hörhausen_Thurgau_admin,mail_hörhausen@thurgau.ch,IT,Morgartenstrasse 60,8507
3457,Homburg_Thurgau_admin,mail_homburg@thurgau.ch,IT,Piazza Riforma 24,8508
3458,Lustdorf_Thurgau_admin,mail_lustdorf@thurgau.ch,IT,Dufourstrasse 42,8512
3459,Wetzikon_TG_Thurgau_admin,mail_wetzikon_tg@thurgau.ch,IT,Usterstrasse 2,8512
3460,Thundorf_Thurgau_admin,mail_thundorf@thurgau.ch,IT,Rue de la Croix-Rouge 82,8512
3461,Amlikon-Bissegg_Thurgau_admin,mail_amlikon-bissegg@thurgau.ch,DE,Industriestrasse 76,8514
3462,Häuslenen_Thurgau_admin,mail_häuslenen@thurgau.ch,DE,Werdstrasse 71,8522
3463,Aawangen_Thurgau_admin,mail_aawangen@thurgau.ch,IT,Morgartenstrasse 3,8522
3464,Hagenbuch_ZH_Zürich_admin,mail_hagenbuch_zh@zürich.ch,IT,Dufourstrasse 63,8523
3465,Buch_b. Frauenfeld_Thurgau_admin,mail_buch_b. frauenfeld@thurgau.ch,DE,Piazza Riforma 16,8524
3466,Uesslingen_Thurgau_admin,mail_uesslingen@thurgau.ch,IT,Marktgasse 43,8524
3467,Niederneunforn_Thurgau_admin,mail_niederneunforn@thurgau.ch,FR,Marktplatz 35,8525
3468,Wilen_b. Neunforn_Thurgau_admin,mail_wilen_b. neunforn@thurgau.ch,FR,Rue de la Croix-Rouge 10,8525
3469,Oberneunforn_Thurgau_admin,mail_oberneunforn@thurgau.ch,DE,Morgartenstrasse 90,8526
3470,Weiningen_TG_Thurgau_admin,mail_weiningen_tg@thurgau.ch,IT,Marktplatz 20,8532
3471,Warth_Thurgau_admin,mail_warth@thurgau.ch,DE,Industriestrasse 14,8532
3472,Herdern_Thurgau_admin,mail_herdern@thurgau.ch,FR,Via Trevano 28,8535
3473,Hüttwilen_Thurgau_admin,mail_hüttwilen@thurgau.ch,DE,Dufourstrasse 48,8536
3474,Nussbaumen_TG_Thurgau_admin,mail_nussbaumen_tg@thurgau.ch,DE,Poststrasse 84,8537
3475,Uerschhausen_Thurgau_admin,mail_uerschhausen@thurgau.ch,FR,Via Trevano 53,8537
3476,Wiesendangen_Zürich_admin,mail_wiesendangen@zürich.ch,FR,Hirschengraben 65,8542
3477,Bertschikon_Zürich_admin,mail_bertschikon@zürich.ch,FR,Rue du Château 43,8543
3478,Gundetswil_Zürich_admin,mail_gundetswil@zürich.ch,FR,Winkelriedstrasse 48,8543
3479,Kefikon_ZH_Zürich_admin,mail_kefikon_zh@zürich.ch,FR,Hirschengraben 55,8543
3480,Attikon_Zürich_admin,mail_attikon@zürich.ch,IT,Morgartenstrasse 65,8544
3481,Rickenbach_ZH_Zürich_admin,mail_rickenbach_zh@zürich.ch,FR,Bahnhofstrasse 18,8545
3482,Rickenbach_Sulz_Zürich_admin,mail_rickenbach_sulz@zürich.ch,DE,Bärenplatz 62,8545
3483,Kefikon_TG_Thurgau_admin,mail_kefikon_tg@thurgau.ch,FR,Bahnhofstrasse 59,8546
3484,Islikon_Thurgau_admin,mail_islikon@thurgau.ch,IT,Usterstrasse 15,8546
3485,Menzengrüt_Zürich_admin,mail_menzengrüt@zürich.ch,DE,Hirschengraben 10,8546
3486,Gachnang_Thurgau_admin,mail_gachnang@thurgau.ch,DE,Tellstrasse 17,8547
3487,Ellikon_an der Thur_Zürich_admin,mail_ellikon_an der thur@zürich.ch,DE,Poststrasse 18,8548
3488,Felben-Wellhausen_Thurgau_admin,mail_felben-wellhausen@thurgau.ch,FR,Rue de l'hôpital 22,8552
3489,Eschikofen_Thurgau_admin,mail_eschikofen@thurgau.ch,FR,Bahnhofstrasse 94,8553
3490,Harenwilen_Thurgau_admin,mail_harenwilen@thurgau.ch,FR,Poststrasse 3,8553
3491,Mettendorf_TG_Thurgau_admin,mail_mettendorf_tg@thurgau.ch,DE,Tellstrasse 94,8553
3492,Hüttlingen_Thurgau_admin,mail_hüttlingen@thurgau.ch,FR,Dufourstrasse 13,8553
3493,Müllheim-Wigoltingen_Thurgau_admin,mail_müllheim-wigoltingen@thurgau.ch,FR,Poststrasse 88,8554
3494,Bonau_Thurgau_admin,mail_bonau@thurgau.ch,FR,Tellstrasse 84,8554
3495,Müllheim_Dorf_Thurgau_admin,mail_müllheim_dorf@thurgau.ch,DE,Tellstrasse 95,8555
3496,Engwang_Thurgau_admin,mail_engwang@thurgau.ch,DE,Winkelriedstrasse 99,8556
3497,Illhart_Thurgau_admin,mail_illhart@thurgau.ch,FR,Dufourstrasse 45,8556
3498,Lamperswil_TG_Thurgau_admin,mail_lamperswil_tg@thurgau.ch,DE,Dufourstrasse 66,8556
3499,Wigoltingen_Thurgau_admin,mail_wigoltingen@thurgau.ch,DE,Usterstrasse 53,8556
3500,Raperswilen_Thurgau_admin,mail_raperswilen@thurgau.ch,FR,Industriestrasse 25,8558
3501,Märstetten_Thurgau_admin,mail_märstetten@thurgau.ch,IT,Poststrasse 89,8560
3502,Ottoberg_Thurgau_admin,mail_ottoberg@thurgau.ch,FR,Werdstrasse 50,8561
3503,Lipperswil_Thurgau_admin,mail_lipperswil@thurgau.ch,DE,Bahnhofstrasse 45,8564
3504,Engwilen_Thurgau_admin,mail_engwilen@thurgau.ch,FR,Poststrasse 11,8564
3505,Wäldi_Thurgau_admin,mail_wäldi@thurgau.ch,DE,Rue du Château 20,8564
3506,Sonterswil_Thurgau_admin,mail_sonterswil@thurgau.ch,DE,Bahnhofstrasse 60,8564
3507,Wagerswil_Thurgau_admin,mail_wagerswil@thurgau.ch,FR,Tellstrasse 96,8564
3508,Hattenhausen_Thurgau_admin,mail_hattenhausen@thurgau.ch,IT,Morgartenstrasse 33,8564
3509,Gunterswilen_Thurgau_admin,mail_gunterswilen@thurgau.ch,DE,Winkelriedstrasse 4,8564
3510,Hefenhausen_Thurgau_admin,mail_hefenhausen@thurgau.ch,DE,Winkelriedstrasse 1,8564
3511,Hugelshofen_Thurgau_admin,mail_hugelshofen@thurgau.ch,DE,Industriestrasse 87,8565
3512,Dotnacht_Thurgau_admin,mail_dotnacht@thurgau.ch,DE,Bärenplatz 12,8566
3513,Neuwilen_Thurgau_admin,mail_neuwilen@thurgau.ch,FR,Zürcherstrasse 56,8566
3514,Ellighausen_Thurgau_admin,mail_ellighausen@thurgau.ch,DE,Tellstrasse 44,8566
3515,Lippoldswilen_Thurgau_admin,mail_lippoldswilen@thurgau.ch,IT,Bahnhofstrasse 15,8566
3516,Weinfelden_Thurgau_admin,mail_weinfelden@thurgau.ch,IT,Hirschengraben 54,8570
3517,Andhausen_Thurgau_admin,mail_andhausen@thurgau.ch,IT,Usterstrasse 38,8572
3518,Graltshausen_Thurgau_admin,mail_graltshausen@thurgau.ch,FR,Marktplatz 43,8572
3519,Guntershausen_b. Berg_Thurgau_admin,mail_guntershausen_b. berg@thurgau.ch,DE,Dufourstrasse 44,8572
3520,Berg_TG_Thurgau_admin,mail_berg_tg@thurgau.ch,IT,Dufourstrasse 51,8572
3521,Alterswilen_Thurgau_admin,mail_alterswilen@thurgau.ch,DE,Winkelriedstrasse 67,8573
3522,Altishausen_Thurgau_admin,mail_altishausen@thurgau.ch,DE,Usterstrasse 46,8573
3523,Siegershausen_Thurgau_admin,mail_siegershausen@thurgau.ch,FR,Hirschengraben 18,8573
3524,Illighausen_Thurgau_admin,mail_illighausen@thurgau.ch,IT,Usterstrasse 98,8574
3525,Lengwil-Oberhofen_Thurgau_admin,mail_lengwil-oberhofen@thurgau.ch,DE,Poststrasse 15,8574
3526,Istighofen_Thurgau_admin,mail_istighofen@thurgau.ch,DE,Winkelriedstrasse 27,8575
3527,Bürglen_TG_Thurgau_admin,mail_bürglen_tg@thurgau.ch,IT,Marktgasse 85,8575
3528,Mauren_TG_Thurgau_admin,mail_mauren_tg@thurgau.ch,IT,Via Trevano 100,8576
3529,Toos_Thurgau_admin,mail_toos@thurgau.ch,IT,Poststrasse 40,8577
3530,Schönholzerswilen_Thurgau_admin,mail_schönholzerswilen@thurgau.ch,DE,Rue du Château 40,8577
3531,Sommeri_Thurgau_admin,mail_sommeri@thurgau.ch,IT,Industriestrasse 96,8580
3532,Hagenwil_b. Amriswil_Thurgau_admin,mail_hagenwil_b. amriswil@thurgau.ch,FR,Winkelriedstrasse 45,8580
3533,Hefenhofen_Thurgau_admin,mail_hefenhofen@thurgau.ch,IT,Morgartenstrasse 55,8580
3534,Amriswil_Thurgau_admin,mail_amriswil@thurgau.ch,IT,Via Trevano 20,8580
3535,Schocherswil_Thurgau_admin,mail_schocherswil@thurgau.ch,IT,Marktgasse 78,8581
3536,Dozwil_Thurgau_admin,mail_dozwil@thurgau.ch,DE,Industriestrasse 77,8582
3537,Götighofen_Thurgau_admin,mail_götighofen@thurgau.ch,IT,Winkelriedstrasse 95,8583
3538,Donzhausen_Thurgau_admin,mail_donzhausen@thurgau.ch,FR,Usterstrasse 60,8583
3539,Sulgen_Thurgau_admin,mail_sulgen@thurgau.ch,IT,Rue de la Croix-Rouge 66,8583
3540,Leimbach_TG_Thurgau_admin,mail_leimbach_tg@thurgau.ch,DE,Via Trevano 46,8584
3541,Opfershofen_TG_Thurgau_admin,mail_opfershofen_tg@thurgau.ch,DE,Piazza Riforma 31,8584
3542,Happerswil_Thurgau_admin,mail_happerswil@thurgau.ch,DE,Dufourstrasse 8,8585
3543,Eggethof_Thurgau_admin,mail_eggethof@thurgau.ch,DE,Tellstrasse 17,8585
3544,Zuben_Thurgau_admin,mail_zuben@thurgau.ch,DE,Poststrasse 74,8585
3545,Schönenbaumgarten_Thurgau_admin,mail_schönenbaumgarten@thurgau.ch,DE,Piazza Riforma 64,8585
3546,Herrenhof_Thurgau_admin,mail_herrenhof@thurgau.ch,DE,Place de l'hôtel 75,8585
3547,Birwinken_Thurgau_admin,mail_birwinken@thurgau.ch,FR,Usterstrasse 84,8585
3548,Klarsreuti_Thurgau_admin,mail_klarsreuti@thurgau.ch,FR,Rue du Château 6,8585
3549,Mattwil_Thurgau_admin,mail_mattwil@thurgau.ch,FR,Bahnhofstrasse 74,8585
3550,Langrickenbach_Thurgau_admin,mail_langrickenbach@thurgau.ch,DE,Piazza Riforma 35,8585
3551,Andwil_TG_Thurgau_admin,mail_andwil_tg@thurgau.ch,FR,Dufourstrasse 38,8586
3552,Kümmertshausen_Thurgau_admin,mail_kümmertshausen@thurgau.ch,DE,Usterstrasse 57,8586
3553,Riedt_b. Erlen_Thurgau_admin,mail_riedt_b. erlen@thurgau.ch,DE,Rue de l'hôpital 2,8586
3554,Buchackern_Thurgau_admin,mail_buchackern@thurgau.ch,FR,Place de l'hôtel 4,8586
3555,Engishofen_Thurgau_admin,mail_engishofen@thurgau.ch,DE,Rue du Château 50,8586
3556,Ennetaach_Thurgau_admin,mail_ennetaach@thurgau.ch,IT,Morgartenstrasse 67,8586
3557,Buch_b. Kümmertshausen_Thurgau_admin,mail_buch_b. kümmertshausen@thurgau.ch,FR,Morgartenstrasse 63,8586
3558,Erlen_Thurgau_admin,mail_erlen@thurgau.ch,FR,Industriestrasse 15,8586
3559,Oberaach_Thurgau_admin,mail_oberaach@thurgau.ch,DE,Industriestrasse 33,8587
3560,Zihlschlacht_Thurgau_admin,mail_zihlschlacht@thurgau.ch,FR,Rue de l'hôpital 97,8588
3561,Sitterdorf_Thurgau_admin,mail_sitterdorf@thurgau.ch,DE,Usterstrasse 35,8589
3562,Romanshorn_Thurgau_admin,mail_romanshorn@thurgau.ch,IT,Marktgasse 40,8590
3563,Uttwil_Thurgau_admin,mail_uttwil@thurgau.ch,FR,Industriestrasse 1,8592
3564,Kesswil_Thurgau_admin,mail_kesswil@thurgau.ch,DE,Zürcherstrasse 60,8593
3565,Güttingen_Thurgau_admin,mail_güttingen@thurgau.ch,FR,Marktplatz 32,8594
3566,Altnau_Thurgau_admin,mail_altnau@thurgau.ch,IT,Hirschengraben 9,8595
3567,Münsterlingen_Thurgau_admin,mail_münsterlingen@thurgau.ch,DE,Piazza Riforma 82,8596
3568,Scherzingen_Thurgau_admin,mail_scherzingen@thurgau.ch,FR,Tellstrasse 71,8596
3569,Landschlacht_Thurgau_admin,mail_landschlacht@thurgau.ch,IT,Bärenplatz 40,8597
3570,Bottighofen_Thurgau_admin,mail_bottighofen@thurgau.ch,IT,Werdstrasse 35,8598
3571,Salmsach_Thurgau_admin,mail_salmsach@thurgau.ch,FR,Bärenplatz 71,8599
3572,Dübendorf_Zürich_admin,mail_dübendorf@zürich.ch,FR,Zürcherstrasse 3,8600
3573,Wangen_b. Dübendorf_Zürich_admin,mail_wangen_b. dübendorf@zürich.ch,FR,Winkelriedstrasse 92,8602
3574,Schwerzenbach_Zürich_admin,mail_schwerzenbach@zürich.ch,IT,Poststrasse 45,8603
3575,Volketswil_Zürich_admin,mail_volketswil@zürich.ch,FR,Bahnhofstrasse 89,8604
3576,Gutenswil_Zürich_admin,mail_gutenswil@zürich.ch,DE,Marktgasse 97,8605
3577,Nänikon_Zürich_admin,mail_nänikon@zürich.ch,FR,Tellstrasse 42,8606
3578,Greifensee_Zürich_admin,mail_greifensee@zürich.ch,IT,Dufourstrasse 54,8606
3579,Aathal-Seegräben_Zürich_admin,mail_aathal-seegräben@zürich.ch,FR,Bärenplatz 49,8607
3580,Bubikon_Zürich_admin,mail_bubikon@zürich.ch,IT,Rue de l'hôpital 9,8608
3581,Uster_Zürich_admin,mail_uster@zürich.ch,DE,Winkelriedstrasse 71,8610
3582,Sulzbach_Zürich_admin,mail_sulzbach@zürich.ch,FR,Werdstrasse 47,8614
3583,Bertschikon_(Gossau ZH)_Zürich_admin,mail_bertschikon_(gossau zh)@zürich.ch,FR,Rue de l'hôpital 98,8614
3584,Wermatswil_Zürich_admin,mail_wermatswil@zürich.ch,IT,Place de l'hôtel 46,8615
3585,Freudwil_Zürich_admin,mail_freudwil@zürich.ch,IT,Bahnhofstrasse 27,8615
3586,Riedikon_Zürich_admin,mail_riedikon@zürich.ch,FR,Industriestrasse 46,8616
3587,Mönchaltorf_Zürich_admin,mail_mönchaltorf@zürich.ch,FR,Hirschengraben 47,8617
3588,Oetwil_am See_Zürich_admin,mail_oetwil_am see@zürich.ch,IT,Hirschengraben 43,8618
3589,Wetzikon_ZH_Zürich_admin,mail_wetzikon_zh@zürich.ch,FR,Bärenplatz 94,8620
3590,Grüt_(Gossau ZH)_Zürich_admin,mail_grüt_(gossau zh)@zürich.ch,IT,Place de l'hôtel 13,8624
3591,Gossau_ZH_Zürich_admin,mail_gossau_zh@zürich.ch,IT,Marktplatz 16,8625
3592,Ottikon_(Gossau ZH)_Zürich_admin,mail_ottikon_(gossau zh)@zürich.ch,DE,Rue de l'hôpital 47,8626
3593,Grüningen_Zürich_admin,mail_grüningen@zürich.ch,FR,Bärenplatz 59,8627
3594,Rüti_ZH_Zürich_admin,mail_rüti_zh@zürich.ch,FR,Marktplatz 57,8630
3595,Tann_Zürich_admin,mail_tann@zürich.ch,IT,Marktplatz 2,8632
3596,Wolfhausen_Zürich_admin,mail_wolfhausen@zürich.ch,DE,Marktgasse 53,8633
3597,Hombrechtikon_Zürich_admin,mail_hombrechtikon@zürich.ch,FR,Usterstrasse 40,8634
3598,Dürnten_Zürich_admin,mail_dürnten@zürich.ch,DE,Via Trevano 84,8635
3599,Wald_ZH_Zürich_admin,mail_wald_zh@zürich.ch,IT,Bahnhofstrasse 72,8636
3600,Laupen_ZH_Zürich_admin,mail_laupen_zh@zürich.ch,DE,Piazza Riforma 5,8637
3601,Goldingen_St._Gallen_admin,mail_goldingen@st. gallen.ch,IT,Piazza Riforma 33,8638
3602,Faltigberg_Zürich_admin,mail_faltigberg@zürich.ch,FR,Marktplatz 29,8639
3603,Rapperswil_SG_St._Gallen_admin,mail_rapperswil_sg@st. gallen.ch,DE,Industriestrasse 30,8640
3604,Hurden_Schwyz_admin,mail_hurden@schwyz.ch,IT,Usterstrasse 85,8640
3605,Jona_St._Gallen_admin,mail_jona@st. gallen.ch,IT,Tellstrasse 56,8645
3606,Wagen_St._Gallen_admin,mail_wagen@st. gallen.ch,FR,Tellstrasse 27,8646
3607,Küsnacht_ZH_Zürich_admin,mail_küsnacht_zh@zürich.ch,FR,Werdstrasse 14,8700
3608,Zollikon_Zürich_admin,mail_zollikon@zürich.ch,FR,Industriestrasse 51,8702
3609,Erlenbach_ZH_Zürich_admin,mail_erlenbach_zh@zürich.ch,FR,Bärenplatz 53,8703
3610,Herrliberg_Zürich_admin,mail_herrliberg@zürich.ch,DE,Morgartenstrasse 64,8704
3611,Meilen_Zürich_admin,mail_meilen@zürich.ch,IT,Winkelriedstrasse 2,8706
3612,Uetikon_am See_Zürich_admin,mail_uetikon_am see@zürich.ch,DE,Zürcherstrasse 91,8707
3613,Männedorf_Zürich_admin,mail_männedorf@zürich.ch,IT,Dufourstrasse 40,8708
3614,Stäfa_Zürich_admin,mail_stäfa@zürich.ch,IT,Poststrasse 63,8712
3615,Uerikon_Zürich_admin,mail_uerikon@zürich.ch,DE,Marktplatz 12,8713
3616,Feldbach_Zürich_admin,mail_feldbach@zürich.ch,DE,Rue du Château 6,8714
3617,Bollingen_St._Gallen_admin,mail_bollingen@st. gallen.ch,DE,Morgartenstrasse 96,8715
3618,Schmerikon_St._Gallen_admin,mail_schmerikon@st. gallen.ch,DE,Morgartenstrasse 25,8716
3619,Benken_SG_St._Gallen_admin,mail_benken_sg@st. gallen.ch,FR,Poststrasse 82,8717
3620,Schänis_St._Gallen_admin,mail_schänis@st. gallen.ch,FR,Rue de la Croix-Rouge 11,8718
3621,Kaltbrunn_St._Gallen_admin,mail_kaltbrunn@st. gallen.ch,FR,Morgartenstrasse 55,8722
3622,Rufi_St._Gallen_admin,mail_rufi@st. gallen.ch,FR,Place de l'hôtel 27,8723
3623,Gebertingen_St._Gallen_admin,mail_gebertingen@st. gallen.ch,DE,Marktplatz 3,8725
3624,Ernetschwil_St._Gallen_admin,mail_ernetschwil@st. gallen.ch,IT,Poststrasse 24,8725
3625,Ricken_SG_St._Gallen_admin,mail_ricken_sg@st. gallen.ch,DE,Place de l'hôtel 37,8726
3626,Walde_SG_St._Gallen_admin,mail_walde_sg@st. gallen.ch,DE,Marktgasse 22,8727
3627,Uznach_St._Gallen_admin,mail_uznach@st. gallen.ch,DE,Dufourstrasse 78,8730
3628,Neuhaus_SG_St._Gallen_admin,mail_neuhaus_sg@st. gallen.ch,DE,Dufourstrasse 85,8732
3629,Eschenbach_SG_St._Gallen_admin,mail_eschenbach_sg@st. gallen.ch,DE,Hirschengraben 1,8733
3630,Ermenswil_St._Gallen_admin,mail_ermenswil@st. gallen.ch,FR,Tellstrasse 82,8734
3631,Rüeterswil_St._Gallen_admin,mail_rüeterswil@st. gallen.ch,FR,Marktplatz 26,8735
3632,St._Gallenkappel_St._Gallen_admin,mail_st._gallenkappel@st. gallen.ch,DE,Werdstrasse 79,8735
3633,Gommiswald_St._Gallen_admin,mail_gommiswald@st. gallen.ch,FR,Dufourstrasse 32,8737
3634,Uetliburg_SG_St._Gallen_admin,mail_uetliburg_sg@st. gallen.ch,FR,Rue de l'hôpital 88,8738
3635,Rieden_SG_St._Gallen_admin,mail_rieden_sg@st. gallen.ch,DE,Hirschengraben 70,8739
3636,Klöntal_Glarus_admin,mail_klöntal@glarus.ch,FR,Marktgasse 76,8750
3637,Glarus_Glarus_admin,mail_glarus@glarus.ch,DE,Morgartenstrasse 48,8750
3638,Riedern_Glarus_admin,mail_riedern@glarus.ch,IT,Hirschengraben 73,8750
3639,Urnerboden_Uri_admin,mail_urnerboden@uri.ch,FR,Piazza Riforma 23,8751
3640,Näfels_Glarus_admin,mail_näfels@glarus.ch,IT,Usterstrasse 26,8752
3641,Mollis_Glarus_admin,mail_mollis@glarus.ch,FR,Bahnhofstrasse 88,8753
3642,Netstal_Glarus_admin,mail_netstal@glarus.ch,FR,Via Trevano 69,8754
3643,Ennenda_Glarus_admin,mail_ennenda@glarus.ch,DE,Poststrasse 21,8755
3644,Mitlödi_Glarus_admin,mail_mitlödi@glarus.ch,DE,Marktgasse 51,8756
3645,Filzbach_Glarus_admin,mail_filzbach@glarus.ch,DE,Winkelriedstrasse 43,8757
3646,Obstalden_Glarus_admin,mail_obstalden@glarus.ch,IT,Hirschengraben 41,8758
3647,Schwändi_b. Schwanden_Glarus_admin,mail_schwändi_b. schwanden@glarus.ch,IT,Werdstrasse 79,8762
3648,Sool_Glarus_admin,mail_sool@glarus.ch,IT,Bärenplatz 100,8762
3649,Schwanden_GL_Glarus_admin,mail_schwanden_gl@glarus.ch,IT,Piazza Riforma 60,8762
3650,Engi_Glarus_admin,mail_engi@glarus.ch,IT,Rue du Château 77,8765
3651,Matt_Glarus_admin,mail_matt@glarus.ch,DE,Marktplatz 46,8766
3652,Elm_Glarus_admin,mail_elm@glarus.ch,FR,Zürcherstrasse 39,8767
3653,Nidfurn_Glarus_admin,mail_nidfurn@glarus.ch,FR,Marktgasse 26,8772
3654,Haslen_GL_Glarus_admin,mail_haslen_gl@glarus.ch,FR,Winkelriedstrasse 21,8773
3655,Leuggelbach_Glarus_admin,mail_leuggelbach@glarus.ch,IT,Piazza Riforma 61,8774
3656,Luchsingen_Glarus_admin,mail_luchsingen@glarus.ch,DE,Poststrasse 3,8775
3657,Hätzingen_Glarus_admin,mail_hätzingen@glarus.ch,DE,Dufourstrasse 70,8775
3658,Diesbach_GL_Glarus_admin,mail_diesbach_gl@glarus.ch,DE,Werdstrasse 31,8777
3659,Betschwanden_Glarus_admin,mail_betschwanden@glarus.ch,FR,Place de l'hôtel 58,8777
3660,Rüti_GL_Glarus_admin,mail_rüti_gl@glarus.ch,DE,Usterstrasse 79,8782
3661,Linthal_Glarus_admin,mail_linthal@glarus.ch,IT,Zürcherstrasse 76,8783
3662,Braunwald_Glarus_admin,mail_braunwald@glarus.ch,DE,Morgartenstrasse 58,8784
3663,Thalwil_Zürich_admin,mail_thalwil@zürich.ch,IT,Rue de la Croix-Rouge 8,8800
3664,Kilchberg_ZH_Zürich_admin,mail_kilchberg_zh@zürich.ch,FR,Usterstrasse 21,8802
3665,Rüschlikon_Zürich_admin,mail_rüschlikon@zürich.ch,IT,Place de l'hôtel 40,8803
3666,Au_ZH_Zürich_admin,mail_au_zh@zürich.ch,FR,Poststrasse 92,8804
3667,Richterswil_Zürich_admin,mail_richterswil@zürich.ch,DE,Tellstrasse 45,8805
3668,Bäch_SZ_Schwyz_admin,mail_bäch_sz@schwyz.ch,DE,Morgartenstrasse 76,8806
3669,Freienbach_Schwyz_admin,mail_freienbach@schwyz.ch,IT,Zürcherstrasse 21,8807
3670,Pfäffikon_SZ_Schwyz_admin,mail_pfäffikon_sz@schwyz.ch,IT,Marktgasse 4,8808
3671,Horgen_Zürich_admin,mail_horgen@zürich.ch,DE,Rue du Château 28,8810
3672,Horgenberg_Zürich_admin,mail_horgenberg@zürich.ch,IT,Dufourstrasse 4,8815
3673,Hirzel_Zürich_admin,mail_hirzel@zürich.ch,IT,Winkelriedstrasse 6,8816
